시설명,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,설치장소설명,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,동시사용가능대수,공기주입가능여부,휴대전화충전가능여부,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
충청남도 천안시 동남구청(본관),충청남도,천안시,44900,충청남도 천안시 동남구 옛시청길 39,충청남도 천안시 동남구 문화동 112-1,36.80663305,127.1511772,민원실 내,09:00,18:00,09:00,18:00,00:00,00:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
중앙도서관,충청남도,천안시,44900,충청남도 천안시 동남구 중앙로 118,충청남도 천안시 동남구 원성동 261-38,36.80917505,127.1535917,출입구,08:00,22:00,08:00,22:00,00:00,00:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
종합운동장,충청남도,천안시,44900,충청남도 천안시 서북구 번영로 208,충청남도 천안시 서북구 불당동 669-1,36.81910075,127.1133052,여성장애인연대입구,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
누리별장애인종합복지관,충청남도,천안시,44900,충청남도 천안시 동남구 천안대로 359,충청남도 천안시 동남구 삼룡동 332-1,36.78052976,127.1641162,출입구,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
청룡동행정복지센터,충청남도,천안시,44900,충청남도 천안시 동남구 청수14로 99,충청남도 천안시 동남구 청당동 479,36.78607156,127.1567431,출입구,09:00,18:00,09:00,18:00,00:00,00:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
신방동행정복지센터,충청남도,천안시,44900,충청남도 천안시 동남구 천안천변길 129-41,충청남도 천안시 동남구 신방동 719-3,36.78587152,127.1224919,출입구,09:00,18:00,09:00,18:00,00:00,00:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
광덕면행정복지센터,충청남도,천안시,44900,충청남도 천안시 동남구 광덕면 신흥리3길 33,충청남도 천안시 동남구 광덕면 신흥리 296-1,36.69853981,127.1116009,출입구,09:00,18:00,09:00,18:00,00:00,00:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
풍세면행정복지센터,충청남도,천안시,44900,충청남도 천안시 동남구 풍세면 상정1길 3,충청남도 천안시 동남구 풍세면 풍서리 512-2,36.72182167,127.1187681,출입구,09:00,18:00,09:00,18:00,00:00,00:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
수신면행정복지센터,충청남도,천안시,44900,충청남도 천안시 동남구 수신면 수신로 431,충청남도 천안시 동남구 수신면 속창리 127-5,36.73114782,127.2809547,출입구,09:00,18:00,09:00,18:00,00:00,00:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
동면행정복지센터,충청남도,천안시,44900,충청남도 천안시 동남구 동면 동산1길 15,충청남도 천안시 동남구 동면 화계리 181-1,36.77611153,127.3443637,출입구,09:00,18:00,09:00,18:00,00:00,00:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
아우내은빛복지관,충청남도,천안시,44900,충청남도 천안시 동남구 병천면 병천2로 51,충청남도 천안시 동남구 병천면 병천리 산 59-2,36.76601368,127.3020983,1층 출입구,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
목천읍행정복지센터,충청남도,천안시,44900,충청남도 천안시 동남구 목천읍 서리1길 41-7,충청남도 천안시 동남구 목천읍 서리 93-1,36.78517924,127.2346087,민원실 내,09:00,18:00,09:00,18:00,00:00,00:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
신방도서관,충청남도,천안시,44900,충청남도 천안시 동남구 통정4로 7,충청남도 천안시 동남구 신방동 1521,36.77441534,127.1307313,1층 출입구,08:00,22:00,08:00,22:00,00:00,00:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
두정도서관,충청남도,천안시,44900,충청남도 천안시 서북구 부성3길 9,충청남도 천안시 서북구 두정동 985,36.83458255,127.1346155,1층 출입구,08:00,22:00,08:00,22:00,00:00,00:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
천안박물관,충청남도,천안시,44900,충청남도 천안시 동남구 천안대로 429-13,충청남도 천안시 동남구 삼룡동 261-9,36.78669474,127.1633299,1층 출입구,09:00,18:00,09:00,18:00,09:00,18:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
천안종합터미널,충청남도,천안시,44900,충청남도 천안시 동남구 만남로 43 (고속터미널 대합실),충청남도 천안시 동남구 신부동 97-7,36.81933021,127.1578465,물품보관함 옆,09:00,18:00,07:00,22:00,07:00,22:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
농수산물도매시장,충청남도,천안시,44900,충청남도 천안시 서북구 천안대로 1341,충청남도 천안시 서북구 신당동 539-5,36.86045222,127.1510102,과일동 입구,07:00,18:00,07:00,18:00,00:00,00:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
성거읍행정복지센터,충청남도,천안시,44900,충청남도 천안시 서북구 성거읍 봉주로 469,충청남도 천안시 서북구 성거읍 저리 57-26,36.87798796,127.1991297,민원실 내,09:00,18:00,09:00,18:00,00:00,00:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
입장면행정복지센터,충청남도,천안시,44900,충청남도 천안시 서북구 입장면 입장로 129,충청남도 천안시 서북구 입장면 하장리 77-2,36.91295557,127.2212754,민원실 내,09:00,18:00,09:00,18:00,00:00,00:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
성환읍행정복지센터,충청남도,천안시,44900,충청남도 천안시 서북구 성환읍 성환13길 7,충청남도 천안시 서북구 성환읍 성환리 274-1,36.91816276,127.134389,민원실 내,09:00,18:00,09:00,18:00,00:00,00:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
직산역,충청남도,천안시,44900,충청남도 천안시 서북구 직산읍 천안대로 1471-33(대합실),충청남도 천안시 서북구 직산읍 모시리 9-9,36.87138977,127.1436915,2층 매표소 옆,06:00,22:00,06:00,22:00,06:00,22:00,2,N,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
봉명역,충청남도,천안시,44900,충청남도 천안시 동남구 차돌로 51(대합실),충청남도 천안시 동남구 봉명동 산 57-6,36.80125732,127.1358357,2층 매표소 옆,06:00,22:00,06:00,22:00,06:00,22:00,2,N,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
두정역,충청남도,천안시,44900,충청남도 천안시 서북구 두정로 289(대합실),충청남도 천안시 서북구 두정동 85-9,36.83293463,127.1490207,2층 매점옆,06:00,22:00,06:00,22:00,06:00,22:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
쌍용역,충청남도,천안시,44900,충청남도 천안시 서북구 쌍용19로 20(대합실),충청남도 천안시 서북구 쌍용동 426-3,36.79372427,127.1213504,1층 매표소 옆,06:00,22:00,06:00,22:00,06:00,22:00,2,N,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
천안역,충청남도,천안시,44900,충청남도 천안시 동남구 대흥로 239(전철역 대합실),충청남도 천안시 동남구 성황동 112,36.81232081,127.1468225,서부역사내,06:00,22:00,06:00,22:00,06:00,22:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
충청남도 천안시 서북구청,충청남도,천안시,44900,충청남도 천안시 서북구 성거읍 봉주로 75,충청남도 천안시 서북구 성거읍 신월리 343-1,36.87871543,127.1559982,민원실 내,09:00,18:00,09:00,18:00,00:00,00:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
충청남도 천안시 동남구청,충청남도,천안시,44900,"충청남도 천안시 동남구 천안대로 400, 별관 1층",충청남도 천안시 동남구 삼룡동 320-8,36.78381193,127.1657743,민원실 내,09:00,18:00,09:00,18:00,00:00,00:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
천안시청,충청남도,천안시,44900,"충청남도 천안시 서북구 번영로 156, 1층",충청남도 천안시 서북구 불당동 234-1,36.81612985,127.113047,민원실 내,09:00,18:00,09:00,18:00,00:00,00:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
노인종합복지관,충청남도,천안시,44900,충청남도 천안시 서북구 미라11길 16,충청남도 천안시 서북구 쌍용동 1266,36.80427974,127.1292871,줄입구 현관,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
쌍용종합사회복지관,충청남도,천안시,44900,"충청남도 천안시 서북구 쌍용11길 57, 주공7단지 내",충청남도 천안시 서북구 쌍용동 1284,36.80249447,127.1264293,7단지 관리사무소내,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
성정종합사회복지관,충청남도,천안시,44900,"충청남도 천안시 서북구 쌍용대로 289-25, 주공6단지 내",충청남도 천안시 서북구 성정동 787,36.8233251,127.1338971,출입구 오른쪽,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
유관순체육관,충청남도,천안시,44900,"충청남도 천안시 서북구 번영로 208, 국민체육센터수영장 내",충청남도 천안시 서북구 불당동 669-1,36.81910075,127.1133052,국민체육센터수영장 내,06:00,20:00,06:00,20:00,09:00,18:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
장애인종합체육관,충청남도,천안시,44900,충청남도 천안시 동남구 향교1길 104-38,충청남도 천안시 동남구 유량동 432,36.81358689,127.1693204,줄입구 오른쪽,06:00,22:00,06:00,22:00,06:00,22:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
장애인종합복지관,충청남도,천안시,44900,충청남도 천안시 서북구 두정고2길 51,충청남도 천안시 서북구 두정동 1843,36.83869433,127.131202,출입구 왼쪽,09:00,18:00,09:00,13:00,00:00,00:00,2,Y,Y,충청남도 천안시 장애인복지과,041-521-5387,2024-06-25,4490000,충청남도 천안시
왜관역,경상북도,칠곡군,47851,경상북도 칠곡군 왜관읍 중앙로8길10,경상북도 칠곡군 왜관읍 왜관리 216-1,35.99189307,128.4000114,수유방 옆,09:00,00:00,09:00,00:00,09:00,00:00,2,Y,N,경상북도 칠곡군청,054-979-6599,2024-12-12,5220000,경상북도 칠곡군
칠곡군청,경상북도,칠곡군,47850,경상북도 칠곡군 왜관읍 군청1길 80,경상북도 칠곡군 왜관읍 왜관리 177-1,35.99579299,128.4016427,정문 입구 오른쪽,09:00,18:00,09:00,18:00,09:00,18:00,2,Y,N,경상북도 칠곡군청,054-979-6599,2024-12-12,5220000,경상북도 칠곡군
교육문화회관,경상북도,칠곡군,47850,경상북도 칠곡군 왜관읍 관문로1길 32,경상북도 칠곡군 왜관읍 석전리 254,35.99188421,128.4181478,사회교육관 입구 왼쪽,09:00,18:00,09:00,18:00,09:00,18:00,2,Y,N,경상북도 칠곡군청,054-979-6599,2024-12-12,5220000,경상북도 칠곡군
어르신의 전당,경상북도,칠곡군,47850,경상북도 칠곡군 왜관읍 2번도로길 23,경상북도 칠곡군 왜관읍 왜관리 273-1,35.989816,128.3972621,정문 입구 왼쪽,09:00,18:00,09:00,18:00,00:00,00:00,2,Y,N,경상북도 칠곡군청,054-979-6599,2024-12-12,5220000,경상북도 칠곡군
칠곡군립도서관,경상북도,칠곡군,47850,경상북도 칠곡군 왜관읍 달오1길 6-7,경상북도 칠곡군 왜관읍 왜관리 1543,35.9752956,128.3995161,정문 입구 왼쪽 사무실 앞,09:00,18:00,09:00,18:00,09:00,18:00,2,Y,N,경상북도 칠곡군청,054-979-6599,2024-12-12,5220000,경상북도 칠곡군
칠곡국민체육센터,경상북도,칠곡군,47850,경상북도 칠곡군 왜관읍 석전로7길 58,경상북도 칠곡군 왜관읍 석전리 473,36.0066689,128.4082377,정문 입구 왼쪽 계단옆,09:00,18:00,09:00,18:00,00:00,00:00,2,Y,N,경상북도 칠곡군청,054-979-6599,2024-12-12,5220000,경상북도 칠곡군
칠곡종합운동장,경상북도,칠곡군,47850,경상북도 칠곡군 왜관읍 호국로 203,경상북도 칠곡군 왜관읍 아곡리 670-5,35.9996095,128.423638,정문 입구 왼쪽,09:00,18:00,09:00,18:00,09:00,18:00,2,Y,N,경상북도 칠곡군청,054-979-6599,2024-12-12,5220000,경상북도 칠곡군
기산면사무소,경상북도,칠곡군,47850,경상북도 칠곡군 기산면 주산로 1213,경상북도 칠곡군 기산면 죽전리 294-13,35.98652916,128.3824116,정문 입구 왼쪽,09:00,18:00,09:00,18:00,09:00,18:00,2,Y,N,경상북도 칠곡군청,054-979-6599,2024-12-12,5220000,경상북도 칠곡군
약목면사무소,경상북도,칠곡군,47850,경상북도 칠곡군 약목면 복성1길 15,경상북도 칠곡군 약목면 복성리 1002,36.03248878,128.363387,정문 입구 왼쪽,09:00,18:00,09:00,18:00,09:00,18:00,2,Y,N,경상북도 칠곡군청,054-979-6599,2024-12-12,5220000,경상북도 칠곡군
가산면사무소,경상북도,칠곡군,47850,경상북도 칠곡군 가산면 경북대로 1570,경상북도 칠곡군 가산면 천평리 139-2,36.0859817,128.5388414,정문 입구 왼쪽,09:00,18:00,09:00,18:00,09:00,18:00,2,Y,N,경상북도 칠곡군청,054-979-6599,2024-12-12,5220000,경상북도 칠곡군
동명면사무소,경상북도,칠곡군,47850,경상북도 칠곡군 동명면 금암중앙길 56,경상북도 칠곡군 동명면 금암리 231-6,35.9838405,128.5538964,정문 입구 오른쪽,09:00,18:00,09:00,18:00,09:00,18:00,2,Y,N,경상북도 칠곡군청,054-979-6599,2024-12-12,5220000,경상북도 칠곡군
지천면사무소,경상북도,칠곡군,47850,경상북도 칠곡군 지천면 신동로 173,경상북도 칠곡군 지천면 신리 362-1,35.9561379,128.4915983,회의실,09:00,18:00,09:00,18:00,09:00,18:00,2,Y,N,경상북도 칠곡군청,054-979-6599,2024-12-12,5220000,경상북도 칠곡군
석적읍사무소,경상북도,칠곡군,47850,경상북도 칠곡군 석적읍 남율로7길 7,경상북도 칠곡군 석적읍 남율리 895,36.0667918,128.4009754,민원봉사실 입구 앞,09:00,18:00,09:00,18:00,09:00,18:00,2,Y,N,경상북도 칠곡군청,054-979-6599,2024-12-12,5220000,경상북도 칠곡군
북삼읍사무소,경상북도,칠곡군,47850,경상북도 칠곡군 북삼읍 인평1길 6,경상북도 칠곡군 북삼읍 인평리 365-1,36.0629212,128.3429711,왼쪽 출입문 우측편,09:00,18:00,09:00,18:00,09:00,18:00,2,Y,N,경상북도 칠곡군청,054-979-6599,2024-12-12,5220000,경상북도 칠곡군
왜관읍사무소,경상북도,칠곡군,47850,경상북도 칠곡군 왜관읍 2번도로길 16,경상북도 칠곡군 왜관읍 왜관리 281-9,35.9889634,128.3977305,입구 들어와서 왼쪽 끝,09:00,18:00,09:00,18:00,09:00,18:00,2,Y,N,경상북도 칠곡군청,054-979-6599,2024-12-12,5220000,경상북도 칠곡군
